Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3419","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3335","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3000","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","1903","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2909","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2647","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2252","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2926","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","134","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3460","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3380","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3127","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2842","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3260","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2371","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3481","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2304","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2701","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2431","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2866","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2629","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2579","Fc","Donnée calculée",""
